,FACILITY_ID,BUSINESS_NAME,ADDR,CITY,CAT_1,CAT_2,SUBCAT_1,SUBCAT_2,SUBCAT_3,INFRACTION_TYPE,RESULT,INFRACTION_TOTAL,INSPECTION_DATE,REQUIRE_REINSPECTION,CERTIFIED_FOOD_HANDLER,INSPECTION_TYPE
11538,23C315E2-D5FF-4218-B79F-CB905C341477,"COURT AT LAURELWOOD, THE",605 LAURELWOOD DR,WATERLOO,Food, Institutional,Retirement Home,,,,,,2016-07-15,N,Yes,Compliance Inspection
11539,23C315E2-D5FF-4218-B79F-CB905C341477,"COURT AT LAURELWOOD, THE",605 LAURELWOOD DR,WATERLOO,Food, Institutional,Retirement Home,,,,,,2015-10-02,N,No,Compliance Inspection
11540,1B416C40-A251-439D-A405-CB91F128B82A,GILLESPIE'S GARDEN,,,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Not in Compliance,1.0,2017-08-08,N,No,Compliance Inspection
11541,1B416C40-A251-439D-A405-CB91F128B82A,GILLESPIE'S GARDEN,,,Food, General,Baked Goods - Retail,,,,,,2015-09-29,N,No,Compliance Inspection
11542,1B416C40-A251-439D-A405-CB91F128B82A,GILLESPIE'S GARDEN,,,Food, General,Baked Goods - Retail,,,,,,2016-08-23,N,Yes,Compliance Inspection
11543,C446BE07-5FEB-496B-80C9-CBA086EEF650,TEAVANA,2960 KINGSWAY DR,KITCHENER,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2016-07-04,N,No,Compliance Inspection
11544,C446BE07-5FEB-496B-80C9-CBA086EEF650,TEAVANA,2960 KINGSWAY DR,KITCHENER,Food, General,Food Take Out,,,,,,2017-01-24,N,No,Compliance Inspection
11545,C446BE07-5FEB-496B-80C9-CBA086EEF650,TEAVANA,2960 KINGSWAY DR,KITCHENER,Food, General,Food Take Out,,,,,,2015-08-27,N,No,Compliance Inspection
11546,72E3617F-922B-4364-A2E3-CBA600D7556B,PARK HILL VARIETY,25 PARK HILL RD W,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Not in Compliance,1.0,2016-05-17,Y,No,Compliance Inspection
11547,72E3617F-922B-4364-A2E3-CBA600D7556B,PARK HILL VARIETY,25 PARK HILL RD W,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,2.0,2016-05-17,Y,No,Compliance Inspection
11548,72E3617F-922B-4364-A2E3-CBA600D7556B,PARK HILL VARIETY,25 PARK HILL RD W,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2016-05-31,N,No,Re-inspection
11549,72E3617F-922B-4364-A2E3-CBA600D7556B,PARK HILL VARIETY,25 PARK HILL RD W,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2017-04-10,N,No,Compliance Inspection
11550,0FD84A09-B688-4679-8ECB-CBB1EBAD3175,SUN VARIETY,1406 KING ST E,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Not in Compliance,1.0,2017-01-16,N,No,Compliance Inspection
11551,0FD84A09-B688-4679-8ECB-CBB1EBAD3175,SUN VARIETY,1406 KING ST E,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Not in Compliance,1.0,2016-05-16,N,No,Compliance Inspection
11552,0FD84A09-B688-4679-8ECB-CBB1EBAD3175,SUN VARIETY,1406 KING ST E,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Corrected During Inspection,1.0,2016-05-16,N,No,Compliance Inspection
11553,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-07-20,N,Yes,Compliance Inspection
11554,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-27,N,Yes,Compliance Inspection
11555,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-04-20,N,Yes,Compliance Inspection
11556,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-09,N,Yes,Compliance Inspection
11557,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-05-16,N,Yes,Compliance Inspection
11558,BF3751D6-216A-4803-BBA5-CBEF5D40329D,PHO BEN THANH VIET-THAI RESTAURANT,17 - 500 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-12-08,N,Yes,Compliance Inspection
11559,404537D5-4EF8-496F-B55F-CC00B6DB6CD2,CALVARY CHURCH,173 NORTHUMBERLAND ST,AYR,Food, General,Church Kitchen Facility,,,CRITICAL,Not in Compliance,1.0,2015-11-25,N,No,Compliance Inspection
11560,404537D5-4EF8-496F-B55F-CC00B6DB6CD2,CALVARY CHURCH,173 NORTHUMBERLAND ST,AYR,Food, General,Church Kitchen Facility,,,,,,2016-04-19,N,No,Compliance Inspection
11561,404537D5-4EF8-496F-B55F-CC00B6DB6CD2,CALVARY CHURCH,173 NORTHUMBERLAND ST,AYR,Food, General,Church Kitchen Facility,,,,,,2016-09-20,N,No,Compliance Inspection
11562,404537D5-4EF8-496F-B55F-CC00B6DB6CD2,CALVARY CHURCH,173 NORTHUMBERLAND ST,AYR,Food, General,Church Kitchen Facility,,,,,,2017-04-25,N,No,Compliance Inspection
11563,6D6CC493-A1EE-496E-8F5C-CC14B4663259,"BAUER BUTCHER, THE",150 CAROLINE ST S,WATERLOO,Food, General,Butcher Shop,,,NON-CRITICAL,Not in Compliance,2.0,2017-05-11,Y,Yes,Compliance Inspection
11564,6D6CC493-A1EE-496E-8F5C-CC14B4663259,"BAUER BUTCHER, THE",150 CAROLINE ST S,WATERLOO,Food, General,Butcher Shop,,,NON-CRITICAL,Not in Compliance,2.0,2016-06-09,N,Yes,Compliance Inspection
11565,4A9DFCE8-5108-467B-B392-CC359F3C945F,VARIEDAD LATINA,197 KING ST W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-03,N,No,Compliance Inspection
11566,4A9DFCE8-5108-467B-B392-CC359F3C945F,VARIEDAD LATINA,197 KING ST W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-03,N,No,Compliance Inspection
11567,0D641750-A5C3-4816-BC12-CC387095FB03,SJFM-COUNTRY STYLE BAKERY (MAIN BUILDING),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,CRITICAL,Not in Compliance,1.0,2015-10-01,N,Yes,Compliance Inspection
11568,0D641750-A5C3-4816-BC12-CC387095FB03,SJFM-COUNTRY STYLE BAKERY (MAIN BUILDING),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,CRITICAL,Not in Compliance,1.0,2017-05-18,N,No,Compliance Inspection
11569,0D641750-A5C3-4816-BC12-CC387095FB03,SJFM-COUNTRY STYLE BAKERY (MAIN BUILDING),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-05-18,N,No,Compliance Inspection
11570,0D641750-A5C3-4816-BC12-CC387095FB03,SJFM-COUNTRY STYLE BAKERY (MAIN BUILDING),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2016-11-03,N,No,Compliance Inspection
11571,0D641750-A5C3-4816-BC12-CC387095FB03,SJFM-COUNTRY STYLE BAKERY (MAIN BUILDING),878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2016-04-08,N,Yes,Compliance Inspection
11572,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-06,N,No,Re-inspection
11573,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,7.0,2017-02-27,Y,Yes,Compliance Inspection
11574,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2017-02-27,Y,Yes,Compliance Inspection
11575,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-08-12,N,No,Re-inspection
11576,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-01-27,Y,No,Compliance Inspection
11577,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-01-27,Y,No,Compliance Inspection
11578,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-01-27,Y,No,Compliance Inspection
11579,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,8.0,2016-08-08,Y,No,Compliance Inspection
11580,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-08-08,Y,No,Compliance Inspection
11581,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,4.0,2016-11-09,Y,No,Compliance Inspection
11582,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,9.0,2016-11-09,Y,No,Compliance Inspection
11583,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-11-14,N,Yes,Re-inspection
11584,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,5.0,2016-11-14,N,Yes,Re-inspection
11585,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,8.0,2016-11-10,Y,No,Re-inspection
11586,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,3.0,2016-11-10,Y,No,Re-inspection
11587,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,,,,2017-07-24,N,No,Compliance Inspection
11588,088AB458-4AB6-4AE8-989E-CC477FE41500,CAFE ON ROUTE,F - 645 LAURELWOOD DRIVE,WATERLOO,Food, General,Restaurant,,,,,,2016-02-03,N,No,Re-inspection
11589,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,210 NORTHUMBERLAND ST,AYR,Food, General,Community Kitchen,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-05,N,No,Compliance Inspection
11590,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,210 NORTHUMBERLAND ST,AYR,Food, General,Community Kitchen,,,NON-CRITICAL,Not in Compliance,1.0,2017-08-16,N,No,Compliance Inspection
11591,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,210 NORTHUMBERLAND ST,AYR,Food, General,Community Kitchen,,,,,,2015-11-04,N,Yes,Compliance Inspection
11592,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,210 NORTHUMBERLAND ST,AYR,Food, General,Community Kitchen,,,,,,2016-11-08,N,No,Compliance Inspection
11593,75762E96-EB99-4B47-B386-CC5114015CFF,AYR CURLING CLUB,210 NORTHUMBERLAND ST,AYR,Food, General,Community Kitchen,,,,,,2016-03-23,N,No,Compliance Inspection
11594,726A82F6-53FE-4E8B-9968-CC53DA3A4E59,PETER HALLMAN BALLYARD,220 HAYWARD AVE,KITCHENER,Food, General,Snack Bar , Refreshment Stand,,NON-CRITICAL,Corrected During Inspection,1.0,2016-09-02,N,No,Compliance Inspection
11595,7C2B9A94-0B07-4FF2-A6FE-CCC6E39C8F36,SJFM-KARLIK PASTRY,878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-01-21,N,Yes,Compliance Inspection
11596,7C2B9A94-0B07-4FF2-A6FE-CCC6E39C8F36,SJFM-KARLIK PASTRY,878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2017-02-02,N,Yes,Compliance Inspection
11597,7C2B9A94-0B07-4FF2-A6FE-CCC6E39C8F36,SJFM-KARLIK PASTRY,878 WEBER ST N,WOOLWICH,Food, General,Baked Goods - Retail,,,,,,2016-07-28,N,Yes,Compliance Inspection
11598,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,5.0,2015-10-06,N,No,Compliance Inspection
11599,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-03,N,No,Compliance Inspection
11600,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-03-04,N,No,Re-inspection
11601,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-03-27,N,Yes,Compliance Inspection
11602,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2016-02-16,N,No,Compliance Inspection
11603,10152BE6-9556-4805-909E-CD0B4C70BB1D,PIZZA HUT,91 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,,,,2016-11-18,N,No,Re-inspection
11604,4BB5A22B-D4DA-473F-99E6-CD0CB0440690,TIM HORTONS,425 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-05-10,N,Yes,Compliance Inspection
11605,4BB5A22B-D4DA-473F-99E6-CD0CB0440690,TIM HORTONS,425 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-11-18,N,Yes,Compliance Inspection
11606,4BB5A22B-D4DA-473F-99E6-CD0CB0440690,TIM HORTONS,425 UNIVERSITY AVE E,WATERLOO,Food, General,Restaurant,,,,,,2016-04-07,N,Yes,Compliance Inspection
11607,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2017-07-24,Y,No,Compliance Inspection
11608,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-07-24,Y,No,Compliance Inspection
11609,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-08-08,N,No,Re-inspection
11610,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-08-08,N,No,Re-inspection
11611,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-11-04,N,No,Compliance Inspection
11612,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-04,N,No,Compliance Inspection
11613,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2017-03-24,Y,No,Re-inspection
11614,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-03-24,Y,No,Re-inspection
11615,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-03-24,Y,No,Re-inspection
11616,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-24,Y,No,Re-inspection
11617,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-07-28,N,Yes,Compliance Inspection
11618,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-07-28,N,Yes,Compliance Inspection
11619,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-30,N,No,Re-inspection
11620,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-30,N,No,Re-inspection
11621,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-03-30,N,No,Re-inspection
11622,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2017-03-20,Y,No,Compliance Inspection
11623,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-03-20,Y,No,Compliance Inspection
11624,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2017-03-20,Y,No,Compliance Inspection
11625,618AF783-EBAE-4810-87FE-CD21FBBD46D6,FUN HOUSE,208 SUNVIEW ST,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-20,Y,No,Compliance Inspection
11626,7FB65BF1-74FB-42BD-A06E-CD3BA5866302,GALT MINI MART,200 FRANKLIN BLVD,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Not in Compliance,1.0,2017-04-28,N,No,Compliance Inspection
11627,7FB65BF1-74FB-42BD-A06E-CD3BA5866302,GALT MINI MART,200 FRANKLIN BLVD,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2017-04-28,N,No,Compliance Inspection
11628,7FB65BF1-74FB-42BD-A06E-CD3BA5866302,GALT MINI MART,200 FRANKLIN BLVD,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Corrected During Inspection,1.0,2017-07-24,N,No,Compliance Inspection
11629,7FB65BF1-74FB-42BD-A06E-CD3BA5866302,GALT MINI MART,200 FRANKLIN BLVD,CAMBRIDGE,Food, General,Food store convenience , Variety,,,,,2016-03-11,N,No,Compliance Inspection
11630,D9070ABE-7CBC-4682-8B7C-CD51FCACDC25,UNITY BAKING,331 KING ST W,KITCHENER,Food, General,Bakery - Production,,,CRITICAL,Not in Compliance,1.0,2017-08-09,N,No,Compliance Inspection
11631,D9070ABE-7CBC-4682-8B7C-CD51FCACDC25,UNITY BAKING,331 KING ST W,KITCHENER,Food, General,Bakery - Production,,,,,,2017-03-08,N,Yes,Compliance Inspection
11632,D9070ABE-7CBC-4682-8B7C-CD51FCACDC25,UNITY BAKING,331 KING ST W,KITCHENER,Food, General,Bakery - Production,,,,,,2016-09-28,N,Yes,Compliance Inspection
11633,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-11-29,N,No,Compliance Inspection
11634,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-11-29,N,No,Compliance Inspection
11635,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2016-11-29,N,No,Compliance Inspection
11636,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-08-17,Y,No,Compliance Inspection
11637,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-08-17,Y,No,Compliance Inspection
11638,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,3.0,2017-08-17,Y,No,Compliance Inspection
11639,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,3.0,2017-04-11,Y,No,Compliance Inspection
11640,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-04-11,Y,No,Compliance Inspection
11641,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-11,Y,No,Compliance Inspection
11642,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-08-03,N,No,Compliance Inspection
11643,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-08-03,N,No,Compliance Inspection
11644,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,4.0,2016-08-03,N,No,Compliance Inspection
11645,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-10,N,No,Compliance Inspection
11646,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-10,N,No,Compliance Inspection
11647,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,,,,2017-08-22,N,No,Re-inspection
11648,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,,,,2015-12-18,N,No,Compliance Inspection
11649,24DC6841-BD6C-4553-9472-CD798F41976F,CHINA TASTE,B6 - 1400 WEBER ST E.,KITCHENER,Food, General,Restaurant,,,,,,2017-05-01,N,No,Re-inspection
11650,F3F6BBFD-2530-4D1E-BEDF-CD82467AEECB,JANE BOND CAFE,5 PRINCESS ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-05-25,N,Yes,Compliance Inspection
11651,F3F6BBFD-2530-4D1E-BEDF-CD82467AEECB,JANE BOND CAFE,5 PRINCESS ST W,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-05-25,N,Yes,Compliance Inspection
11652,F3F6BBFD-2530-4D1E-BEDF-CD82467AEECB,JANE BOND CAFE,5 PRINCESS ST W,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-11-24,N,No,Compliance Inspection
11653,F3F6BBFD-2530-4D1E-BEDF-CD82467AEECB,JANE BOND CAFE,5 PRINCESS ST W,WATERLOO,Food, General,Restaurant,,,,,,2016-11-01,N,No,Compliance Inspection
11654,F3F6BBFD-2530-4D1E-BEDF-CD82467AEECB,JANE BOND CAFE,5 PRINCESS ST W,WATERLOO,Food, General,Restaurant,,,,,,2016-05-24,N,No,Compliance Inspection
11655,40CCBFA5-EA0F-4B97-8188-CD8D2E72392B,FARAH'S FOOD MART,170 UNIVERSITY AVE W,WATERLOO,Food, General,Supermarket,,,NON-CRITICAL,Not in Compliance,1.0,2016-03-15,N,Yes,Compliance Inspection
11656,40CCBFA5-EA0F-4B97-8188-CD8D2E72392B,FARAH'S FOOD MART,170 UNIVERSITY AVE W,WATERLOO,Food, General,Supermarket,,,NON-CRITICAL,Not in Compliance,2.0,2016-11-03,N,Yes,Compliance Inspection
11657,40CCBFA5-EA0F-4B97-8188-CD8D2E72392B,FARAH'S FOOD MART,170 UNIVERSITY AVE W,WATERLOO,Food, General,Supermarket,,,,,,2015-09-11,N,No,Compliance Inspection
