"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"05140959-0C08-41A0-99C5-24FB9278E03E","0120D446-3168-4AC7-B550-D5B5184B6C40","2016/08/11","N","No","Compliance Inspection"
"8591BB57-29E8-4C22-B7B5-670C99149B7B","0120D446-3168-4AC7-B550-D5B5184B6C40","2016/02/17","N","No","Compliance Inspection"
"A5A30509-D96E-4DEC-98BC-49CA022FDFDA","0120D446-3168-4AC7-B550-D5B5184B6C40","2017/01/12","N","No","Compliance Inspection"
"1F989232-430A-4A98-9E1B-FB0FB2782F39","CEABFCA6-CE1C-4818-A1B7-D5CD14058CFB","2017/02/23","N","No","Compliance Inspection"
"27EB6989-24A7-414F-BFE4-DF86D59A25F1","CEABFCA6-CE1C-4818-A1B7-D5CD14058CFB","2016/04/04","N","Yes","Compliance Inspection"
"6B20C432-C3C2-40A8-89A6-0388CFB8B978","CEABFCA6-CE1C-4818-A1B7-D5CD14058CFB","2015/09/23","N","Yes","Compliance Inspection"
"EF2CCFBB-3FCF-49DA-A657-1E01C583AF9C","CEABFCA6-CE1C-4818-A1B7-D5CD14058CFB","2016/09/13","N","No","Compliance Inspection"
"074619F6-80EF-46AA-826D-232BCA290F05","B9BEC4F6-8ECA-4138-86AA-D5DAB1CDB268","2017/01/16","N","Yes","Compliance Inspection"
"612A326F-D9D3-4FA9-BC84-EFBCFDB1995E","B9BEC4F6-8ECA-4138-86AA-D5DAB1CDB268","2015/09/29","N","Yes","Compliance Inspection"
"1552F991-9491-481B-98CF-9DAE59ED5DCE","B9BEC4F6-8ECA-4138-86AA-D5DAB1CDB268","2016/08/23","N","Yes","Compliance Inspection"
"7D1D2E5B-0BB5-4C3C-B604-988A25CF3A92","B9BEC4F6-8ECA-4138-86AA-D5DAB1CDB268","2016/04/12","N","Yes","Compliance Inspection"
"D4C4293F-7EA3-4EBB-B462-9F18C834AD8F","552204A8-BE58-467C-AD60-D5FF108CBA76","2015/09/23","N","Yes","Compliance Inspection"
"48733945-6065-44A8-9853-44673269BF32","552204A8-BE58-467C-AD60-D5FF108CBA76","2017/08/21","N","Yes","Compliance Inspection"
"215782B1-84AE-4E33-BCFE-86B5DBD9C3CB","552204A8-BE58-467C-AD60-D5FF108CBA76","2016/01/29","N","Yes","Compliance Inspection"
"43BFA32F-EE40-4170-951B-DDCC493E2F04","552204A8-BE58-467C-AD60-D5FF108CBA76","2017/01/25","N","Yes","Compliance Inspection"
"0D7366CB-AC29-47D1-8CD7-9BF5582079E0","552204A8-BE58-467C-AD60-D5FF108CBA76","2016/07/12","N","Yes","Compliance Inspection"
"5B7AA7CB-366E-4145-BBDF-372207CFCD97","552204A8-BE58-467C-AD60-D5FF108CBA76","2016/10/05","N","Yes","Compliance Inspection"
"050E8012-7050-4967-8DD4-35A25251E173","0EDC7EF3-54EA-4780-B42A-D60822DB215B","2016/04/07","N","Yes","Compliance Inspection"
"7164138C-4FFA-4DF9-A3CA-62557360658A","0EDC7EF3-54EA-4780-B42A-D60822DB215B","2017/03/23","N","Yes","Compliance Inspection"
"0F4872D4-B0DB-45A1-A09B-0C4E4B4FAC39","0EDC7EF3-54EA-4780-B42A-D60822DB215B","2016/10/06","N","Yes","Compliance Inspection"
"4AB9E3E7-1EC3-4CCA-A78B-5A89009D3925","0EDC7EF3-54EA-4780-B42A-D60822DB215B","2015/09/17","N","Yes","Compliance Inspection"
"F05323A8-A6B8-4287-AABD-64FBE6CBB1B3","4066E3C3-98A7-4DED-A3A4-D616A2733C29","2017/04/04","N","Yes","Compliance Inspection"
"D561975A-7631-475A-BB17-197A6975EB84","4066E3C3-98A7-4DED-A3A4-D616A2733C29","2016/03/11","N","Yes","Compliance Inspection"
"16C3601F-DE23-4D8B-9B25-670342C02722","4066E3C3-98A7-4DED-A3A4-D616A2733C29","2016/08/17","N","Yes","Compliance Inspection"
"CEE41989-2F84-4685-A6DD-608E288A71A1","4066E3C3-98A7-4DED-A3A4-D616A2733C29","2015/09/11","N","Yes","Compliance Inspection"
"AD5E427B-CACD-404B-B5B0-23B8E87FC14C","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2015/11/18","N","No","Compliance Inspection"
"9752A06D-A961-40E4-A684-85BFA2AF6E7C","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2015/12/07","N","No","Re-inspection"
"5EC4575B-D738-4C08-98DC-E38C05DF4C3B","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2017/08/24","N","No","Compliance Inspection"
"0D07E290-19B5-470E-81E1-CBCE8886959A","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2017/04/26","N","No","Compliance Inspection"
"0D0E494C-D0FF-4E33-BC48-C09741D456AA","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2016/11/03","N","No","Compliance Inspection"
"9AD56548-E7DE-427A-926F-8C45F68E3B14","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2016/07/28","N","No","Compliance Inspection"
"65FF0F06-31B1-4D32-AFA3-5B786B424801","8113FE8F-C497-4570-AAC5-D61B7CEF9EC9","2016/03/16","N","No","Compliance Inspection"
"B72334FB-53E7-4F24-A67D-C8573E78AEF8","CC21B3DF-F916-4549-838C-D63356CA24B1","2016/07/08","N","Yes","Compliance Inspection"
"29281A66-5353-4829-856F-B6BDFF0AEEE0","CC21B3DF-F916-4549-838C-D63356CA24B1","2015/11/26","N","Yes","Compliance Inspection"
"D8DB7BCA-C7DA-4DF0-B5DF-8220FB8C17AA","CC21B3DF-F916-4549-838C-D63356CA24B1","2017/04/06","N","No","Re-inspection"
"79F722A6-B212-4A53-B922-87A8391E010A","CC21B3DF-F916-4549-838C-D63356CA24B1","2015/12/03","N","No","Re-inspection"
"876208AC-DB4F-47CB-8986-9430A72601C3","CC21B3DF-F916-4549-838C-D63356CA24B1","2017/03/30","Y","Yes","Compliance Inspection"
"2650CB2F-BFCB-4DE7-921F-104A4D2812B8","CC21B3DF-F916-4549-838C-D63356CA24B1","2016/01/29","N","Yes","Compliance Inspection"
"6776EBAF-4352-40A2-BF8B-709113733B5E","CF33FD03-797F-444C-B0F0-D63626CC6918","2015/10/09","N","Yes","Compliance Inspection"
"2C1EA934-3032-4E47-9A0D-8A58E5AA2E6A","CF33FD03-797F-444C-B0F0-D63626CC6918","2016/04/27","N","Yes","Compliance Inspection"
"85421D49-DA0C-4E67-9DAA-C0196132FB09","CF33FD03-797F-444C-B0F0-D63626CC6918","2016/11/22","N","Yes","Compliance Inspection"
"508445D3-0D9A-43C0-8A0F-76DD5D46B48A","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2016/11/01","N","Yes","Compliance Inspection"
"FF0BBD49-1489-4182-A7A0-2131E226FE7A","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2016/06/06","N","Yes","Compliance Inspection"
"07018715-3631-4F95-82BF-3AA0D443A35C","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2017/04/20","Y","No","Re-inspection"
"5FD7A091-6D65-4AD0-9711-3207471E6E1A","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2017/04/04","Y","Yes","Compliance Inspection"
"EAD63A36-200E-4845-96BF-CF3BB0EFFD41","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2017/07/19","N","No","Compliance Inspection"
"B7FEB533-C786-47CC-9751-2FE774A8B441","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2015/11/19","Y","Yes","Compliance Inspection"
"E6BCA46E-AA34-4AE6-B636-34888E8170B5","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2015/11/23","N","Yes","Re-inspection"
"2D5E7908-8BB7-4997-AEA6-394B8FAD3923","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2016/01/25","Y","Yes","Compliance Inspection"
"493C9A72-0664-40F0-ADB0-9A6BE66EC65B","09DA335F-0D6D-47DC-AC20-D63B2A49609D","2016/01/27","N","Yes","Re-inspection"
"9F6A02D2-7F58-4051-AACA-CBBCFA1B2972","770E0E5A-CFBD-4D1C-8E06-D660205B8BAC","2017/02/08","N","Yes","Compliance Inspection"
"B515A0F2-05E0-4AAD-9F3A-424E9B0B3C8D","A4BEBD65-6918-4BDA-8909-D6693729E632","2016/12/09","N","Yes","Compliance Inspection"
"2FA74A30-7F85-4B0E-A6D9-BAB93EC4E677","A4BEBD65-6918-4BDA-8909-D6693729E632","2016/04/20","N","Yes","Compliance Inspection"
"E2FEE719-58F4-45AF-9B2B-4A1E0A3FA6F4","A4BEBD65-6918-4BDA-8909-D6693729E632","2016/08/17","N","Yes","Compliance Inspection"
"B9D427E2-A4CB-42EE-B2BE-C3A13B816752","A4BEBD65-6918-4BDA-8909-D6693729E632","2017/07/31","N","Yes","Compliance Inspection"
"62743205-A532-4740-81A2-842B5725617A","A4BEBD65-6918-4BDA-8909-D6693729E632","2015/11/27","N","Yes","Compliance Inspection"
"6716666F-507D-45B4-BAEB-F7D692A6CEEF","A4BEBD65-6918-4BDA-8909-D6693729E632","2017/04/04","N","Yes","Compliance Inspection"
"2EA1C1F8-4654-4F0E-9D49-554607D59E11","FB2EA81A-70BB-4490-BA7B-D6DAD887450A","2015/10/16","N","Yes","Compliance Inspection"
"33995239-5101-4F83-9A11-3F7FA73960E2","FB2EA81A-70BB-4490-BA7B-D6DAD887450A","2016/06/08","N","No","Compliance Inspection"
"559AC336-AC18-48D5-9D1B-8D3B4B17DD51","48F26CF1-779F-480C-B297-D6E300A56046","2016/09/06","N","Yes","Compliance Inspection"
"49D3A334-BFCC-4FC5-A101-4A184F1F4B46","48F26CF1-779F-480C-B297-D6E300A56046","2017/06/10","N","Yes","Compliance Inspection"
"164F2E63-ECC6-4537-8165-6C0E754AAACF","48F26CF1-779F-480C-B297-D6E300A56046","2016/04/28","N","Yes","Compliance Inspection"
"3A3C796D-7658-4D7A-9C83-07F25332EA88","4EFAD6F7-08D0-4BE0-B605-D71D9F204D58","2016/09/16","N","No","Re-inspection"
"A2E14C61-9F4D-485C-B22F-65DC6B8CEDA2","4EFAD6F7-08D0-4BE0-B605-D71D9F204D58","2016/04/28","N","No","Compliance Inspection"
"CE5921DB-F28F-427F-85B0-37DCA4EDBB59","4EFAD6F7-08D0-4BE0-B605-D71D9F204D58","2016/08/26","Y","No","Compliance Inspection"
"96FCEC99-2719-4891-8EC9-4F2FB466C55F","4EFAD6F7-08D0-4BE0-B605-D71D9F204D58","2017/04/13","N","No","Compliance Inspection"
"420A9150-B6FA-420E-9386-297AF2C5626F","28EF6364-B6FB-4547-BD7C-D732486C7749","2016/07/07","N","No","Compliance Inspection"
"DB84597C-69CD-48EE-B4A6-6EE13DC56E8E","28EF6364-B6FB-4547-BD7C-D732486C7749","2017/06/08","N","No","Compliance Inspection"
"766E1F9D-CDDC-4AA1-BF8F-3F7D42715A30","F44A80C6-B287-4E6D-BB66-D732FDF23EBA","2016/10/15","N","No","Compliance Inspection"
"7C3A76FC-C3D7-45B7-BF0D-8CFC0693945D","F44A80C6-B287-4E6D-BB66-D732FDF23EBA","2017/04/29","N","No","Compliance Inspection"
"5C6D6733-D42A-44D3-9F78-9E6E915ED66B","F44A80C6-B287-4E6D-BB66-D732FDF23EBA","2015/09/19","N","No","Compliance Inspection"
"7AD99AEB-D618-4825-8C08-C7FA9722087D","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2017/08/01","N","Yes","Compliance Inspection"
"52464876-11E0-46DC-A83C-56164CD5F782","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2016/01/22","N","Yes","Compliance Inspection"
"A6781DD8-3418-4F32-AAAE-88DA6D2586EE","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2015/11/09","N","Yes","Compliance Inspection"
"2F8894F4-A064-40F9-9A3E-16A8226FC1CB","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2016/05/16","Y","Yes","Compliance Inspection"
"9A961624-44D4-4025-B47A-3A8258F84434","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2016/05/26","N","Yes","Re-inspection"
"0459B84B-674D-42E0-B9BB-F974B8F0E2B4","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2016/10/18","N","Yes","Compliance Inspection"
"8C922361-C97F-4E4E-BC0C-F840FFDC4C17","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2017/01/13","Y","Yes","Compliance Inspection"
"C93130CB-FC09-4FB7-ABEF-1A26C7585064","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2017/03/07","N","Yes","Re-inspection"
"0BBEF5CB-FEB9-42E0-945C-29D827DCAA08","2EB92B5C-3B12-4F5D-84C5-D740FE28804A","2017/01/24","N","Yes","Re-inspection"
"104BF961-3614-4F4B-AD0A-51C13F4559FD","8818A970-1569-421C-99B4-D75C13D7A892","2017/02/01","N","Yes","Compliance Inspection"
"6757A2AF-5CFA-409A-B460-02367614DBEE","8818A970-1569-421C-99B4-D75C13D7A892","2016/01/21","N","No","Compliance Inspection"
"A4AA79B9-B9B6-4ED2-A455-38F20563751B","BBED1DA7-8A3A-4F60-BCCE-D771A2928C4D","2016/03/21","N","No","Compliance Inspection"
"6A13B242-649F-4D91-93AB-A11943514693","BBED1DA7-8A3A-4F60-BCCE-D771A2928C4D","2017/03/09","N","No","Compliance Inspection"
"64FF0FC1-3050-41C2-BBF9-643E2BAD92A4","BBED1DA7-8A3A-4F60-BCCE-D771A2928C4D","2016/12/01","N","No","Compliance Inspection"
"0955D73A-4D85-4AA6-98C7-CFBBB55984FA","2670BE1C-502D-45CD-90CE-D7E040D99399","2015/11/25","N","Yes","Compliance Inspection"
"4063FA9F-7FED-4CAA-A0D7-D6CDB283B96E","2670BE1C-502D-45CD-90CE-D7E040D99399","2017/08/02","N","No","Compliance Inspection"
"E3F09848-3344-498C-9316-817E9071813A","2670BE1C-502D-45CD-90CE-D7E040D99399","2016/06/09","N","Yes","Compliance Inspection"
"9CD16E07-F9F0-4E21-9A85-57C4025968EC","2670BE1C-502D-45CD-90CE-D7E040D99399","2017/04/05","N","No","Compliance Inspection"
"51938455-7857-49D4-8B27-3AB31986F2B8","2670BE1C-502D-45CD-90CE-D7E040D99399","2016/10/19","N","No","Compliance Inspection"
"24A81292-22AB-4FEA-8A7B-F971DDB5016C","D139840B-8B3F-41F9-9D53-D7EFF04CAA2B","2016/02/08","N","No","Compliance Inspection"
"8111F489-17D9-49B2-BF5C-94AC3B2987FE","D139840B-8B3F-41F9-9D53-D7EFF04CAA2B","2017/04/03","N","Yes","Compliance Inspection"
"496F0711-19FE-4E3C-AD74-31E6EB75D782","D5CDAF48-0C01-4F7D-B5CA-D823BF4455D5","2016/01/29","N","Yes","Compliance Inspection"
"E15F5FFE-DBE0-48F5-8F81-BDAAC6FEF3BC","D5CDAF48-0C01-4F7D-B5CA-D823BF4455D5","2016/07/27","N","Yes","Compliance Inspection"
"C3D4EB14-373E-414F-8F27-FDF237A7E86D","D5CDAF48-0C01-4F7D-B5CA-D823BF4455D5","2017/01/13","N","Yes","Compliance Inspection"
"AC1047BE-E771-4F4A-A7C1-7C8F5FDE7020","0FD591C6-418E-40CE-8E8E-D83C3E8A294F","2017/05/11","N","Yes","Compliance Inspection"
"794F9739-B923-4754-A62D-48CA2110CB63","0FD591C6-418E-40CE-8E8E-D83C3E8A294F","2015/11/05","N","Yes","Compliance Inspection"
"F8A7AE4C-03A0-47DC-AEEC-20A354A97D84","0FD591C6-418E-40CE-8E8E-D83C3E8A294F","2016/07/28","N","Yes","Compliance Inspection"
"69F6788A-A2FB-4E89-BC4D-936670AB8048","3E631F18-CAB5-4EDE-88D1-D84F306BC406","2016/03/04","N","Yes","Compliance Inspection"
"0C305D25-8962-4378-B09B-DD492C69EB15","3E631F18-CAB5-4EDE-88D1-D84F306BC406","2015/11/12","N","Yes","Compliance Inspection"
"224FD7C3-2682-4F14-B72C-3A95756CC405","3E631F18-CAB5-4EDE-88D1-D84F306BC406","2016/08/08","N","Yes","Compliance Inspection"
"984BC775-0B75-413D-9CE3-8240107CF3E9","3E631F18-CAB5-4EDE-88D1-D84F306BC406","2017/02/06","N","Yes","Compliance Inspection"
"9FC52AA1-6147-4A8A-8CAD-711A89AB443B","B12803AD-DAB0-4D50-A6AB-D857366BDD25","2016/04/12","Y","No","Compliance Inspection"
"3844A5FC-CECB-48C4-8027-26F2BE3382A2","B12803AD-DAB0-4D50-A6AB-D857366BDD25","2017/04/19","N","No","Compliance Inspection"
"3F332A70-C6E9-4F0B-AFD3-B79E068FBDC7","2815CCB1-267A-45E5-9437-D87DDB175161","2017/06/13","N","No","Compliance Inspection"
"4301235A-AE4E-4DDA-9AFF-A1FC8CE1FA2F","2815CCB1-267A-45E5-9437-D87DDB175161","2016/11/18","N","No","Compliance Inspection"
"BAAF1995-5B17-463B-BAE2-8AF2E2F02F1B","93300746-ADA9-471C-A324-D88850374DAB","2016/05/25","N","No","Compliance Inspection"
"7A723030-8DDC-4874-855E-B7616E791392","93300746-ADA9-471C-A324-D88850374DAB","2016/11/18","N","No","Compliance Inspection"
"7E936BF4-70F9-4752-84D9-155502B6AE57","93300746-ADA9-471C-A324-D88850374DAB","2015/11/17","N","Yes","Compliance Inspection"
"8B49E50E-BFF4-416B-B729-AE605F894A4B","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2015/09/17","N","Yes","Compliance Inspection"
"B333A9B7-2DCD-4875-A762-A07ED5C897C1","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2017/07/31","Y","No","Compliance Inspection"
"0922C981-D9CB-4A76-9643-D58E90AC8B70","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2016/01/07","N","Yes","Compliance Inspection"
"0FDD7937-B231-4C9A-BEAD-9CF967457164","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2016/06/15","N","Yes","Compliance Inspection"
"37FFCC71-449A-4C55-BC9D-08AB3C973A55","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2017/01/10","N","Yes","Compliance Inspection"
"DAB32710-96AE-49E5-8F4A-E6C9DB9388FB","7B173558-5C68-4DD8-910F-D88DAA8F6D77","2016/09/21","N","Yes","Compliance Inspection"
"B3E4F82C-4281-47B0-ACB4-00B8519F8E89","73106D0D-3E96-406F-A92D-D890A6BA5E67","2017/05/25","Y","No","Re-inspection"
"0AA09EB5-31FA-4F59-B6F2-2C36172B027F","73106D0D-3E96-406F-A92D-D890A6BA5E67","2017/05/23","Y","Yes","Compliance Inspection"
"05D4A019-B13A-429D-B3A5-62F0F4B12E81","73106D0D-3E96-406F-A92D-D890A6BA5E67","2016/08/15","N","No","Compliance Inspection"
"89AAD1E2-F51E-4E6A-BD2A-32FF20359E79","73106D0D-3E96-406F-A92D-D890A6BA5E67","2015/11/17","N","Yes","Compliance Inspection"
"03CAC09F-8129-46DA-A156-E7D82498EB03","73106D0D-3E96-406F-A92D-D890A6BA5E67","2016/03/15","N","Yes","Compliance Inspection"
"303489C6-C338-4523-9DA7-B37B273FE4B5","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2016/11/23","N","Yes","Compliance Inspection"
"9D61D63D-C684-41E4-BD32-58CEC4096467","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2015/12/10","N","Yes","Compliance Inspection"
"8770684D-1687-4A5C-B985-4DEBEE47555D","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2016/02/04","Y","Yes","Compliance Inspection"
"DF41A111-A2B7-48C7-8925-930AA9F73C35","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2017/08/01","N","No","Compliance Inspection"
"06D7447E-4984-48A8-94FC-3EC6CA9D431D","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2017/03/09","N","Yes","Compliance Inspection"
"A441EE72-1601-4D3D-A894-48AADDAD7F2B","C4925A0B-0F6D-43CF-8DD7-D896065810C0","2016/08/04","Y","Yes","Compliance Inspection"
"4372557F-C46C-44B3-BCF8-16BDDD5D9CA8","BF63F1FE-68A2-45F2-A136-D8AEDC6DCA68","2016/02/08","N","No","Compliance Inspection"
"794E73B7-ABFB-4BC8-ACF5-17FAD24C66BC","BF63F1FE-68A2-45F2-A136-D8AEDC6DCA68","2017/01/16","N","No","Compliance Inspection"
"A2633C8D-2CE8-449C-9AF6-631E2E7E3195","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/07/29","Y","No","Re-inspection"
"EC9D9AC5-6A6B-4671-8349-2009D5E8EB21","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/07/27","Y","No","Re-inspection"
"1F3C296B-6549-40E5-9F57-954A8E268B84","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/07/26","Y","No","Compliance Inspection"
"6F4E97C3-590C-4F33-9B58-360823DD2811","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/10/12","N","Yes","Compliance Inspection"
"8EEFBA61-80B2-4155-AA71-145B10146986","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/04/06","N","Yes","Compliance Inspection"
"55DCDCF7-64CA-4352-BA27-02E8DE0F1CF3","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/08/03","N","No","Re-inspection"
"07E35FC6-BD36-4351-BC2C-9A502AC13A18","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2015/10/19","N","Yes","Re-inspection"
"BF096FE3-8E42-4FD1-B018-D27985A7A8AA","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2017/07/19","Y","Yes","Compliance Inspection"
"8DAAFB79-E0C2-4B05-B271-5F1D4666DA55","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2017/07/21","N","Yes","Re-inspection"
"D464CFB3-EB09-4090-8786-634F5B7C6D9C","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2015/10/15","Y","Yes","Compliance Inspection"
"5503812C-B75F-4D5D-BE3E-B385EDF80A72","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2017/02/28","N","Yes","Compliance Inspection"
"37E182CE-97DF-48E3-9058-DD73949D1BA6","EFE4C215-6C3A-432E-905F-D8AFA3D5B8AF","2016/04/14","N","Yes","Re-inspection"
"A57CC43B-6357-4775-AA39-36EE6563D893","AD0092C5-7A1A-46D2-B445-D8F147CAA554","2016/04/30","N","No","Compliance Inspection"
"776C2DA2-CE3F-4360-8A3E-3F5229BA8ADA","AD0092C5-7A1A-46D2-B445-D8F147CAA554","2017/06/24","N","No","Compliance Inspection"
"9E95E3AC-2EAE-4F7C-8EC2-6513824E6B10","9FB4F8D9-0ED4-4F41-8E7B-D8F73B2F2751","2015/12/15","N","Yes","Compliance Inspection"
"C595F441-4F47-46E9-A51E-02A5BE7DEA96","9FB4F8D9-0ED4-4F41-8E7B-D8F73B2F2751","2017/05/25","N","Yes","Compliance Inspection"
"BECAEFC4-63FC-4D4F-A31F-8A12FD3FF861","9FB4F8D9-0ED4-4F41-8E7B-D8F73B2F2751","2016/10/18","N","Yes","Compliance Inspection"
"DD5C5E66-AC81-4C01-BA65-F68F21A6E8D8","5AEDC10A-CEED-49B8-B896-D8F8D9F2AD33","2016/02/16","N","No","Compliance Inspection"
"641E553A-7969-4C73-AD14-5DBC7A04B521","4D148425-C45D-449D-8B9A-D8FFF356D1D4","2017/02/17","N","No","Compliance Inspection"
"224E7EE7-ECAD-4827-961F-C8700D76AB68","4D148425-C45D-449D-8B9A-D8FFF356D1D4","2016/05/19","N","No","Compliance Inspection"
"66A321C1-3B84-42EC-B903-CF250527E69C","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2016/08/18","N","Yes","Compliance Inspection"
"02C29F42-B411-461B-87D0-8EBCBA6F6099","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2015/12/07","N","Yes","Compliance Inspection"
"B6A1F18C-3985-4EDC-B50C-D7632BCD4008","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2017/08/14","N","No","Compliance Inspection"
"5C218568-C33A-465F-8019-5FAC108A8159","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2017/03/28","N","Yes","Compliance Inspection"
"54AF5E65-94CF-447E-BB5F-C83D368D8F73","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2016/12/07","N","Yes","Compliance Inspection"
"CFF001CF-5699-423D-811A-4D76491C47B3","97CA0502-36DC-4DEC-AC16-D93BA1437C05","2016/03/30","N","Yes","Compliance Inspection"
"8DB5F714-50A0-4DC9-8E07-302853995184","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2017/03/21","N","Yes","Re-inspection"
"48C5A6E6-6C1D-45A8-A756-F466405BE537","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2017/08/23","N","Yes","Compliance Inspection"
"C8A4B222-1C9F-442D-9F13-C6F79A7015B9","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2015/11/06","N","Yes","Compliance Inspection"
"E77CEDFD-A084-476F-8FB8-0B06289C5599","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2016/12/13","N","Yes","Compliance Inspection"
"C04FB43E-33AA-4493-BEE7-8D9E193727E6","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2016/06/24","N","Yes","Compliance Inspection"
"F642CB5A-C80E-436A-94A5-C695F513EAD6","FCFBA38A-40F3-4DE4-BB48-D9479DE0E5FA","2017/03/20","Y","Yes","Compliance Inspection"
"C95C72F1-0462-4377-999E-81CEC7EC8D86","3681FDB7-19D5-4979-9038-D95C5089B9BA","2016/07/04","N","Yes","Compliance Inspection"
"92152C37-F508-4484-9505-1F4BCA408760","3681FDB7-19D5-4979-9038-D95C5089B9BA","2015/12/07","N","Yes","Compliance Inspection"
"46D1D498-9CEA-4A18-995C-027C2951EBD4","3681FDB7-19D5-4979-9038-D95C5089B9BA","2017/07/20","N","Yes","Compliance Inspection"
"C3883B05-1F3C-4A95-816D-BF2834D1D734","E85BF1B9-9431-4CEC-9196-D96D37D5FF16","2017/01/09","N","Yes","Re-inspection"
"C890D485-93EF-41F1-997B-96F434E510A7","E85BF1B9-9431-4CEC-9196-D96D37D5FF16","2017/06/13","N","No","Re-inspection"
"189FAA7B-E509-42B0-9193-8E152C532200","E85BF1B9-9431-4CEC-9196-D96D37D5FF16","2017/06/08","Y","No","Compliance Inspection"
"478D59C9-4428-4C19-A73D-ECE207B0F7A2","E85BF1B9-9431-4CEC-9196-D96D37D5FF16","2017/01/04","Y","Yes","Compliance Inspection"
"820D3121-F592-41BB-A251-410F863378BD","428E72CC-1BF1-4731-8F4C-D96FF3CAD89A","2017/06/14","N","No","Compliance Inspection"
"7AB662A7-5E8D-4D4C-A049-39B43C895829","428E72CC-1BF1-4731-8F4C-D96FF3CAD89A","2016/07/13","N","No","Compliance Inspection"
"0743F35F-FE4A-4F7A-AB2E-1D9413774A4B","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2016/11/25","N","Yes","Compliance Inspection"
"0E2ED79A-0BA7-4DE4-AC7C-991AD8C45391","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2017/06/27","Y","Yes","Compliance Inspection"
"87064A17-3242-4CA8-BF75-4BD51124CF58","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2015/09/15","Y","Yes","Re-inspection"
"3A12050D-B744-43B6-99BB-54276EFC38EA","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2017/08/23","N","Yes","Re-inspection"
"9F094A30-AE1A-418B-BE89-B9945645C8BC","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2015/09/24","N","No","Re-inspection"
"D178E67F-8F24-4692-B7C3-0B5DFD1B125F","BC9D0A60-1A56-44FA-9C9E-D97723D4ACF9","2017/08/09","Y","No","Compliance Inspection"
